Mod:Item:MetaData, Localized Name
enderio:block_holy_fog, 荧石纳米颗粒（旧）
enderio:block_holier_fog, 荧石纳米颗粒
enderio:block_dark_steel_anvil:0, 玄钢砧
enderio:block_dark_steel_anvil:1, 轻微损坏的玄钢砧
enderio:block_dark_steel_anvil:2, 严重损坏的玄钢砧
enderio:block_dark_paper_anvil:0, 黑纸砧
enderio:block_dark_paper_anvil:1, 轻微损坏的黑纸砧
enderio:block_dark_paper_anvil:2, 严重损坏的黑纸砧
enderio:block_dark_steel_ladder, 玄钢梯子
enderio:block_dark_iron_bars, 玄钢栏杆
enderio:block_dark_steel_trapdoor, 玄钢活板门
enderio:block_dark_steel_door, 玄钢门
enderio:block_reinforced_obsidian, 强化黑曜石
enderio:block_self_resetting_lever5, 自复原拉杆（5 秒）
enderio:block_self_resetting_lever10, 自复原拉杆（10 秒）
enderio:block_self_resetting_lever30, 自复原拉杆（30 秒）
enderio:block_self_resetting_lever60, 自复原拉杆（1 分钟）
enderio:block_self_resetting_lever300, 自复原拉杆（5 分钟）
enderio:block_self_resetting_lever5i, 反向自复原拉杆（5 秒）
enderio:block_self_resetting_lever10i, 反向自复原拉杆（10 秒）
enderio:block_self_resetting_lever30i, 反向自复原拉杆（30 秒）
enderio:block_self_resetting_lever60i, 反向自复原拉杆（1 分钟）
enderio:block_self_resetting_lever300i, 反向自复原拉杆（5 分钟）
enderio:block_decoration1:0, 机器框架（装饰方块）
enderio:block_decoration1:1, 空白机器（装饰方块）
enderio:block_decoration1:2, 机器顶面（装饰方块）
enderio:block_decoration1:3, 机器全侧面（装饰方块）
enderio:block_decoration1:4, 机器全背面（装饰方块）
enderio:block_decoration1:5, 机器侧面（装饰方块）
enderio:block_decoration1:6, 机器背面（装饰方块）
enderio:block_decoration1:7, 空白灵魂机器（装饰方块）
enderio:block_decoration1:8, 灵魂机器顶面（装饰方块）
enderio:block_decoration1:9, 灵魂机器侧面（装饰方块）
enderio:block_decoration1:10, 灵魂机器背面（装饰方块）
enderio:block_decoration1:11, 灵魂机器全侧面（装饰方块）
enderio:block_decoration1:12, 灵魂机器全背面（装饰方块）
enderio:block_decoration1:13, 红色机器（装饰方块）
enderio:block_decoration1:14, 破损的刷怪箱（装饰方块）
enderio:block_decoration1:15, 透明方块（装饰方块）
enderio:block_decoration2:0, 合金炉（装饰方块）
enderio:block_decoration2:1, 物品缓存器（装饰方块）
enderio:block_decoration2:2, 能量缓存器（装饰方块）
enderio:block_decoration2:3, 多功能缓存器（装饰方块）
enderio:block_decoration2:4, 创造模式缓存器（装饰方块）
enderio:block_decoration2:5, 合成器（装饰方块）
enderio:block_decoration2:6, 喷涂机（装饰方块）
enderio:block_decoration2:7, 能量监控器（装饰方块）
enderio:block_decoration2:8, SAG 磨粉机（装饰方块）
enderio:block_decoration2:9, 头颅装配机（装饰方块）
enderio:block_decoration2:10, 斯特林发电机（装饰方块）
enderio:block_decoration2:11, 流体储罐（装饰方块）
enderio:block_decoration2:12, 高压流体储罐（装饰方块）
enderio:block_decoration2:13, 旅行锚（装饰方块）
enderio:block_decoration2:14, 虚空箱子（装饰方块）
enderio:block_decoration2:15, 无线充能器（装饰方块）
enderio:block_decoration3:0, 虚空经验箱（装饰方块）
enderio:block_decoration3:1, 简易合金炉（装饰方块）
enderio:block_decoration3:2, 简易斯特林发电机（装饰方块）
enderio:block_decoration3:3, 有线充能器（装饰方块）
enderio:block_decoration3:4, 简易 SAG 磨粉机（装饰方块）
enderio:block_industrial_insulation, 工业隔离方块
enderio:block_end_iron_bars, 末影钢栏杆
enderio:block_confusion_charge, 混乱炸药
enderio:block_concussion_charge, 震荡炸药
enderio:block_ender_charge, 末影炸药
enderio:block_painted_slab, 喷涂台阶
enderio:block_painted_stone_slab, 喷涂石台阶
enderio:block_painted_pressure_plate:1, 木质压力板（无声）
enderio:block_painted_pressure_plate:3, 石质压力板（无声）
enderio:block_painted_pressure_plate:5, 测重压力板（重质）（无声）
enderio:block_painted_pressure_plate:7, 测重压力板（轻质）（无声）
enderio:block_painted_pressure_plate:8, 玄钢压力板
enderio:block_painted_pressure_plate:9, 玄钢压力板（无声）
enderio:block_painted_pressure_plate:10, 魂金压力板
enderio:block_painted_pressure_plate:11, 魂金压力板（无声）
enderio:block_painted_pressure_plate:12, 魂金压力板（已配置）
enderio:block_painted_pressure_plate:13, 魂金压力板（已配置）（无声）
enderio:block_painted_wooden_door, 喷涂木门
enderio:block_painted_iron_door, 喷涂铁门
enderio:block_painted_dark_steel_door, 喷涂玄钢门
enderio:block_exit_rail, 卸货铁轨
enderio:item_conduit_probe:0, 导管探测器
enderio:item_yeta_wrench, 以太扳手
enderio:item_xp_transfer:0, 经验棒
enderio:item_cold_fire_igniter, 寒焰打火石
enderio:item_coord_selector, 坐标选择仪
enderio:item_location_printout, 坐标记录
enderio:item_travel_staff:0, 旅行权杖
enderio:item_travel_staff:0, 旅行权杖
enderio:item_rod_of_return:0, 折返权杖
enderio:item_rod_of_return:0, 折返权杖
enderio:item_magnet:0, 电磁铁
enderio:item_magnet:0, 电磁铁
enderio:block_enderman_skull:0, 末影人头颅
enderio:block_enderman_skull:2, 禁锢末影人头颅
enderio:item_ender_food:0, “末影麦片”
enderio:item_basic_item_filter:0, 基础物品过滤器
enderio:item_advanced_item_filter:0, 高级物品过滤器
enderio:item_limited_item_filter:0, 限制物品过滤器
enderio:item_big_item_filter:0, 大型物品过滤器
enderio:item_big_advanced_item_filter:0, 高级大型物品过滤器
enderio:item_existing_item_filter:0, 现有物品过滤器
enderio:item_mod_item_filter:0, 模组物品过滤器
enderio:item_power_item_filter:0, 充能物品过滤器
enderio:item_soul_filter_normal:0, 灵魂物品过滤器
enderio:item_soul_filter_big:0, 大型灵魂物品过滤器
enderio:item_enchantment_filter_normal:0, 附魔物品过滤器
enderio:item_enchantment_filter_big:0, 大型附魔物品过滤器
enderio:item_fluid_filter:0, 基础流体过滤器
enderio:item_redstone_not_filter:0, 非门红石过滤器
enderio:item_redstone_or_filter:0, 或门红石过滤器
enderio:item_redstone_and_filter:0, 与门红石过滤器
enderio:item_redstone_nor_filter:0, 或非门红石过滤器
enderio:item_redstone_nand_filter:0, 与非门红石过滤器
enderio:item_redstone_xor_filter:0, 异或门红石过滤器
enderio:item_redstone_xnor_filter:0, 同或门红石过滤器
enderio:item_redstone_toggle_filter:0, 锁存红石过滤器
enderio:item_redstone_counting_filter:0, 计次红石过滤器
enderio:item_redstone_sensor_filter:0, 感应红石过滤器
enderio:item_redstone_timer_filter:0, 计时红石过滤器
enderio:block_fused_quartz:0, 石英玻璃
enderio:block_fused_quartz:1, 石英玻璃
enderio:block_fused_quartz:2, 石英玻璃
enderio:block_fused_quartz:3, 石英玻璃
enderio:block_fused_quartz:4, 石英玻璃
enderio:block_fused_quartz:5, 石英玻璃
enderio:block_fused_quartz:6, 石英玻璃
enderio:block_fused_quartz:7, 石英玻璃
enderio:block_fused_quartz:8, 石英玻璃
enderio:block_fused_quartz:9, 石英玻璃
enderio:block_fused_quartz:10, 石英玻璃
enderio:block_fused_quartz:11, 石英玻璃
enderio:block_fused_quartz:12, 石英玻璃
enderio:block_fused_quartz:13, 石英玻璃
enderio:block_fused_quartz:14, 石英玻璃
enderio:block_fused_quartz:15, 石英玻璃
enderio:block_fused_glass:0, 纯净玻璃
enderio:block_fused_glass:1, 纯净玻璃
enderio:block_fused_glass:2, 纯净玻璃
enderio:block_fused_glass:3, 纯净玻璃
enderio:block_fused_glass:4, 纯净玻璃
enderio:block_fused_glass:5, 纯净玻璃
enderio:block_fused_glass:6, 纯净玻璃
enderio:block_fused_glass:7, 纯净玻璃
enderio:block_fused_glass:8, 纯净玻璃
enderio:block_fused_glass:9, 纯净玻璃
enderio:block_fused_glass:10, 纯净玻璃
enderio:block_fused_glass:11, 纯净玻璃
enderio:block_fused_glass:12, 纯净玻璃
enderio:block_fused_glass:13, 纯净玻璃
enderio:block_fused_glass:14, 纯净玻璃
enderio:block_fused_glass:15, 纯净玻璃
enderio:block_enlightened_fused_quartz:0, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:1, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:2, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:3, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:4, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:5, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:6, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:7, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:8, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:9, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:10, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:11, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:12, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:13, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:14, 荧光石英玻璃
enderio:block_enlightened_fused_quartz:15, 荧光石英玻璃
enderio:block_enlightened_fused_glass:0, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:1, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:2, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:3, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:4, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:5, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:6, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:7, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:8, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:9, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:10, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:11, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:12, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:13, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:14, 荧光纯净玻璃
enderio:block_enlightened_fused_glass:15, 荧光纯净玻璃
enderio:block_dark_fused_quartz:0, 黑暗石英玻璃
enderio:block_dark_fused_quartz:1, 黑暗石英玻璃
enderio:block_dark_fused_quartz:2, 黑暗石英玻璃
enderio:block_dark_fused_quartz:3, 黑暗石英玻璃
enderio:block_dark_fused_quartz:4, 黑暗石英玻璃
enderio:block_dark_fused_quartz:5, 黑暗石英玻璃
enderio:block_dark_fused_quartz:6, 黑暗石英玻璃
enderio:block_dark_fused_quartz:7, 黑暗石英玻璃
enderio:block_dark_fused_quartz:8, 黑暗石英玻璃
enderio:block_dark_fused_quartz:9, 黑暗石英玻璃
enderio:block_dark_fused_quartz:10, 黑暗石英玻璃
enderio:block_dark_fused_quartz:11, 黑暗石英玻璃
enderio:block_dark_fused_quartz:12, 黑暗石英玻璃
enderio:block_dark_fused_quartz:13, 黑暗石英玻璃
enderio:block_dark_fused_quartz:14, 黑暗石英玻璃
enderio:block_dark_fused_quartz:15, 黑暗石英玻璃
enderio:block_dark_fused_glass:0, 黑暗纯净玻璃
enderio:block_dark_fused_glass:1, 黑暗纯净玻璃
enderio:block_dark_fused_glass:2, 黑暗纯净玻璃
enderio:block_dark_fused_glass:3, 黑暗纯净玻璃
enderio:block_dark_fused_glass:4, 黑暗纯净玻璃
enderio:block_dark_fused_glass:5, 黑暗纯净玻璃
enderio:block_dark_fused_glass:6, 黑暗纯净玻璃
enderio:block_dark_fused_glass:7, 黑暗纯净玻璃
enderio:block_dark_fused_glass:8, 黑暗纯净玻璃
enderio:block_dark_fused_glass:9, 黑暗纯净玻璃
enderio:block_dark_fused_glass:10, 黑暗纯净玻璃
enderio:block_dark_fused_glass:11, 黑暗纯净玻璃
enderio:block_dark_fused_glass:12, 黑暗纯净玻璃
enderio:block_dark_fused_glass:13, 黑暗纯净玻璃
enderio:block_dark_fused_glass:14, 黑暗纯净玻璃
enderio:block_dark_fused_glass:15, 黑暗纯净玻璃
enderio:block_holy_fused_quartz:0, 石英玻璃
enderio:block_holy_fused_quartz:1, 石英玻璃
enderio:block_holy_fused_quartz:2, 石英玻璃
enderio:block_holy_fused_quartz:3, 石英玻璃
enderio:block_holy_fused_quartz:4, 石英玻璃
enderio:block_holy_fused_quartz:5, 石英玻璃
enderio:block_holy_fused_quartz:6, 石英玻璃
enderio:block_holy_fused_quartz:7, 石英玻璃
enderio:block_holy_fused_quartz:8, 石英玻璃
enderio:block_holy_fused_quartz:9, 石英玻璃
enderio:block_holy_fused_quartz:10, 石英玻璃
enderio:block_holy_fused_quartz:11, 石英玻璃
enderio:block_holy_fused_quartz:12, 石英玻璃
enderio:block_holy_fused_quartz:13, 石英玻璃
enderio:block_holy_fused_quartz:14, 石英玻璃
enderio:block_holy_fused_quartz:15, 石英玻璃
enderio:block_holy_fused_glass:0, 纯净玻璃
enderio:block_holy_fused_glass:1, 纯净玻璃
enderio:block_holy_fused_glass:2, 纯净玻璃
enderio:block_holy_fused_glass:3, 纯净玻璃
enderio:block_holy_fused_glass:4, 纯净玻璃
enderio:block_holy_fused_glass:5, 纯净玻璃
enderio:block_holy_fused_glass:6, 纯净玻璃
enderio:block_holy_fused_glass:7, 纯净玻璃
enderio:block_holy_fused_glass:8, 纯净玻璃
enderio:block_holy_fused_glass:9, 纯净玻璃
enderio:block_holy_fused_glass:10, 纯净玻璃
enderio:block_holy_fused_glass:11, 纯净玻璃
enderio:block_holy_fused_glass:12, 纯净玻璃
enderio:block_holy_fused_glass:13, 纯净玻璃
enderio:block_holy_fused_glass:14, 纯净玻璃
enderio:block_holy_fused_glass:15, 纯净玻璃
enderio:block_holy_enlightened_fused_quartz:0, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:1, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:2, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:3, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:4, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:5, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:6, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:7, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:8, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:9, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:10, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:11, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:12, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:13, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:14, 荧光石英玻璃
enderio:block_holy_enlightened_fused_quartz:15, 荧光石英玻璃
enderio:block_holy_enlightened_fused_glass:0, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:1, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:2, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:3, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:4, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:5, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:6, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:7, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:8, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:9, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:10, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:11, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:12, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:13, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:14, 荧光纯净玻璃
enderio:block_holy_enlightened_fused_glass:15, 荧光纯净玻璃
enderio:block_holy_dark_fused_quartz:0, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:1, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:2, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:3, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:4, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:5, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:6, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:7, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:8, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:9, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:10, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:11, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:12, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:13, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:14, 黑暗石英玻璃
enderio:block_holy_dark_fused_quartz:15, 黑暗石英玻璃
enderio:block_holy_dark_fused_glass:0, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:1, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:2, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:3, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:4, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:5, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:6, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:7, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:8, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:9, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:10, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:11, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:12, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:13, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:14, 黑暗纯净玻璃
enderio:block_holy_dark_fused_glass:15, 黑暗纯净玻璃
enderio:block_unholy_fused_quartz:0, 石英玻璃
enderio:block_unholy_fused_quartz:1, 石英玻璃
enderio:block_unholy_fused_quartz:2, 石英玻璃
enderio:block_unholy_fused_quartz:3, 石英玻璃
enderio:block_unholy_fused_quartz:4, 石英玻璃
enderio:block_unholy_fused_quartz:5, 石英玻璃
enderio:block_unholy_fused_quartz:6, 石英玻璃
enderio:block_unholy_fused_quartz:7, 石英玻璃
enderio:block_unholy_fused_quartz:8, 石英玻璃
enderio:block_unholy_fused_quartz:9, 石英玻璃
enderio:block_unholy_fused_quartz:10, 石英玻璃
enderio:block_unholy_fused_quartz:11, 石英玻璃
enderio:block_unholy_fused_quartz:12, 石英玻璃
enderio:block_unholy_fused_quartz:13, 石英玻璃
enderio:block_unholy_fused_quartz:14, 石英玻璃
enderio:block_unholy_fused_quartz:15, 石英玻璃
enderio:block_unholy_fused_glass:0, 纯净玻璃
enderio:block_unholy_fused_glass:1, 纯净玻璃
enderio:block_unholy_fused_glass:2, 纯净玻璃
enderio:block_unholy_fused_glass:3, 纯净玻璃
enderio:block_unholy_fused_glass:4, 纯净玻璃
enderio:block_unholy_fused_glass:5, 纯净玻璃
enderio:block_unholy_fused_glass:6, 纯净玻璃
enderio:block_unholy_fused_glass:7, 纯净玻璃
enderio:block_unholy_fused_glass:8, 纯净玻璃
enderio:block_unholy_fused_glass:9, 纯净玻璃
enderio:block_unholy_fused_glass:10, 纯净玻璃
enderio:block_unholy_fused_glass:11, 纯净玻璃
enderio:block_unholy_fused_glass:12, 纯净玻璃
enderio:block_unholy_fused_glass:13, 纯净玻璃
enderio:block_unholy_fused_glass:14, 纯净玻璃
enderio:block_unholy_fused_glass:15, 纯净玻璃
enderio:block_unholy_enlightened_fused_quartz:0, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:1, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:2, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:3, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:4, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:5, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:6, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:7, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:8, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:9, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:10, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:11, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:12, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:13, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:14, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_quartz:15, 荧光石英玻璃
enderio:block_unholy_enlightened_fused_glass:0, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:1, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:2, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:3, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:4, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:5, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:6, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:7, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:8, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:9, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:10, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:11, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:12, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:13, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:14, 荧光纯净玻璃
enderio:block_unholy_enlightened_fused_glass:15, 荧光纯净玻璃
enderio:block_unholy_dark_fused_quartz:0, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:1, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:2, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:3, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:4, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:5, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:6, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:7, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:8, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:9, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:10, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:11, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:12, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:13, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:14, 黑暗石英玻璃
enderio:block_unholy_dark_fused_quartz:15, 黑暗石英玻璃
enderio:block_unholy_dark_fused_glass:0, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:1, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:2, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:3, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:4, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:5, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:6, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:7, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:8, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:9, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:10, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:11, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:12, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:13, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:14, 黑暗纯净玻璃
enderio:block_unholy_dark_fused_glass:15, 黑暗纯净玻璃
enderio:block_pasture_fused_quartz:0, 石英玻璃
enderio:block_pasture_fused_quartz:1, 石英玻璃
enderio:block_pasture_fused_quartz:2, 石英玻璃
enderio:block_pasture_fused_quartz:3, 石英玻璃
enderio:block_pasture_fused_quartz:4, 石英玻璃
enderio:block_pasture_fused_quartz:5, 石英玻璃
enderio:block_pasture_fused_quartz:6, 石英玻璃
enderio:block_pasture_fused_quartz:7, 石英玻璃
enderio:block_pasture_fused_quartz:8, 石英玻璃
enderio:block_pasture_fused_quartz:9, 石英玻璃
enderio:block_pasture_fused_quartz:10, 石英玻璃
enderio:block_pasture_fused_quartz:11, 石英玻璃
enderio:block_pasture_fused_quartz:12, 石英玻璃
enderio:block_pasture_fused_quartz:13, 石英玻璃
enderio:block_pasture_fused_quartz:14, 石英玻璃
enderio:block_pasture_fused_quartz:15, 石英玻璃
enderio:block_pasture_fused_glass:0, 纯净玻璃
enderio:block_pasture_fused_glass:1, 纯净玻璃
enderio:block_pasture_fused_glass:2, 纯净玻璃
enderio:block_pasture_fused_glass:3, 纯净玻璃
enderio:block_pasture_fused_glass:4, 纯净玻璃
enderio:block_pasture_fused_glass:5, 纯净玻璃
enderio:block_pasture_fused_glass:6, 纯净玻璃
enderio:block_pasture_fused_glass:7, 纯净玻璃
enderio:block_pasture_fused_glass:8, 纯净玻璃
enderio:block_pasture_fused_glass:9, 纯净玻璃
enderio:block_pasture_fused_glass:10, 纯净玻璃
enderio:block_pasture_fused_glass:11, 纯净玻璃
enderio:block_pasture_fused_glass:12, 纯净玻璃
enderio:block_pasture_fused_glass:13, 纯净玻璃
enderio:block_pasture_fused_glass:14, 纯净玻璃
enderio:block_pasture_fused_glass:15, 纯净玻璃
enderio:block_pasture_enlightened_fused_quartz:0, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:1, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:2, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:3, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:4, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:5, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:6, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:7, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:8, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:9, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:10, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:11, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:12, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:13, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:14, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_quartz:15, 荧光石英玻璃
enderio:block_pasture_enlightened_fused_glass:0, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:1, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:2, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:3, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:4, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:5, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:6, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:7, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:8, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:9, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:10, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:11, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:12, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:13, 荧光纯净玻璃
enderio:block_pasture_enlightened_fused_glass:14, 荧光纯净玻璃
